sample_id,measurement_name,block_name,nm,abs,strain,induction,timepoint,norm_abs
20210930_7_7,12,20210930,745,0.3112,petE,-,7,0.0137
20210930_7_7,12,20210930,746,0.3103,petE,-,7,0.0109
20210930_7_7,12,20210930,747,0.3095,petE,-,7,0.0082
20210930_7_7,12,20210930,748,0.3086,petE,-,7,0.0053
20210930_7_7,12,20210930,749,0.3078,petE,-,7,0.0026
20210930_7_7,12,20210930,750,0.307,petE,-,7,0
20210930_7_8,13,20210930,400,0.2794,petE,+,7,0.8153
20210930_7_8,13,20210930,401,0.2791,petE,+,7,0.813
20210930_7_8,13,20210930,402,0.2791,petE,+,7,0.8129
20210930_7_8,13,20210930,403,0.2791,petE,+,7,0.8131
20210930_7_8,13,20210930,404,0.2792,petE,+,7,0.8135
20210930_7_8,13,20210930,405,0.2796,petE,+,7,0.8164
20210930_7_8,13,20210930,406,0.28,petE,+,7,0.8193
20210930_7_8,13,20210930,407,0.2803,petE,+,7,0.8214
20210930_7_8,13,20210930,408,0.2809,petE,+,7,0.8255
20210930_7_8,13,20210930,409,0.2816,petE,+,7,0.8307
20210930_7_8,13,20210930,410,0.2823,petE,+,7,0.8362
20210930_7_8,13,20210930,411,0.2834,petE,+,7,0.8443
20210930_7_8,13,20210930,412,0.2841,petE,+,7,0.8494
20210930_7_8,13,20210930,413,0.2853,petE,+,7,0.8577
20210930_7_8,13,20210930,414,0.286,petE,+,7,0.863
20210930_7_8,13,20210930,415,0.2873,petE,+,7,0.8721
20210930_7_8,13,20210930,416,0.2879,petE,+,7,0.8767
20210930_7_8,13,20210930,417,0.2884,petE,+,7,0.8806
20210930_7_8,13,20210930,418,0.2891,petE,+,7,0.8852
20210930_7_8,13,20210930,419,0.2898,petE,+,7,0.8908
20210930_7_8,13,20210930,420,0.2901,petE,+,7,0.8926
20210930_7_8,13,20210930,421,0.2905,petE,+,7,0.8954
20210930_7_8,13,20210930,422,0.2908,petE,+,7,0.8975
20210930_7_8,13,20210930,423,0.291,petE,+,7,0.8991
20210930_7_8,13,20210930,424,0.2913,petE,+,7,0.9011
20210930_7_8,13,20210930,425,0.2912,petE,+,7,0.901
20210930_7_8,13,20210930,426,0.2913,petE,+,7,0.9016
20210930_7_8,13,20210930,427,0.2916,petE,+,7,0.9035
20210930_7_8,13,20210930,428,0.292,petE,+,7,0.9067
20210930_7_8,13,20210930,429,0.2921,petE,+,7,0.9072
20210930_7_8,13,20210930,430,0.2929,petE,+,7,0.9131
20210930_7_8,13,20210930,431,0.2938,petE,+,7,0.9196
20210930_7_8,13,20210930,432,0.2947,petE,+,7,0.926
20210930_7_8,13,20210930,433,0.2957,petE,+,7,0.9334
20210930_7_8,13,20210930,434,0.2968,petE,+,7,0.9417
20210930_7_8,13,20210930,435,0.2984,petE,+,7,0.9528
20210930_7_8,13,20210930,436,0.2997,petE,+,7,0.9627
20210930_7_8,13,20210930,437,0.3007,petE,+,7,0.9697
20210930_7_8,13,20210930,438,0.3018,petE,+,7,0.978
20210930_7_8,13,20210930,439,0.3032,petE,+,7,0.9877
20210930_7_8,13,20210930,440,0.304,petE,+,7,0.9937
20210930_7_8,13,20210930,441,0.3047,petE,+,7,0.9991
20210930_7_8,13,20210930,442,0.3047,petE,+,7,0.9988
20210930_7_8,13,20210930,443,0.3049,petE,+,7,1
20210930_7_8,13,20210930,444,0.3046,petE,+,7,0.9983
20210930_7_8,13,20210930,445,0.3038,petE,+,7,0.9923
20210930_7_8,13,20210930,446,0.3027,petE,+,7,0.9843
20210930_7_8,13,20210930,447,0.3011,petE,+,7,0.9729
20210930_7_8,13,20210930,448,0.2994,petE,+,7,0.9602
20210930_7_8,13,20210930,449,0.2973,petE,+,7,0.9451
20210930_7_8,13,20210930,450,0.2953,petE,+,7,0.9305
20210930_7_8,13,20210930,451,0.2929,petE,+,7,0.9129
20210930_7_8,13,20210930,452,0.2906,petE,+,7,0.8964
20210930_7_8,13,20210930,453,0.2886,petE,+,7,0.8815
20210930_7_8,13,20210930,454,0.2863,petE,+,7,0.8652
20210930_7_8,13,20210930,455,0.2846,petE,+,7,0.8524
20210930_7_8,13,20210930,456,0.2827,petE,+,7,0.8389
20210930_7_8,13,20210930,457,0.2809,petE,+,7,0.8261
20210930_7_8,13,20210930,458,0.2794,petE,+,7,0.8149
20210930_7_8,13,20210930,459,0.2782,petE,+,7,0.806
20210930_7_8,13,20210930,460,0.2769,petE,+,7,0.7966
20210930_7_8,13,20210930,461,0.2757,petE,+,7,0.7883
20210930_7_8,13,20210930,462,0.2747,petE,+,7,0.7808
20210930_7_8,13,20210930,463,0.2738,petE,+,7,0.7741
20210930_7_8,13,20210930,464,0.273,petE,+,7,0.7681
20210930_7_8,13,20210930,465,0.2721,petE,+,7,0.762
20210930_7_8,13,20210930,466,0.2715,petE,+,7,0.7578
20210930_7_8,13,20210930,467,0.2704,petE,+,7,0.7494
20210930_7_8,13,20210930,468,0.2697,petE,+,7,0.7442
20210930_7_8,13,20210930,469,0.2687,petE,+,7,0.7371
20210930_7_8,13,20210930,470,0.2682,petE,+,7,0.7332
20210930_7_8,13,20210930,471,0.2672,petE,+,7,0.7264
20210930_7_8,13,20210930,472,0.2664,petE,+,7,0.7205
20210930_7_8,13,20210930,473,0.2657,petE,+,7,0.7157
20210930_7_8,13,20210930,474,0.2649,petE,+,7,0.7098
20210930_7_8,13,20210930,475,0.2643,petE,+,7,0.705
20210930_7_8,13,20210930,476,0.2636,petE,+,7,0.7003
20210930_7_8,13,20210930,477,0.2631,petE,+,7,0.6961
20210930_7_8,13,20210930,478,0.2624,petE,+,7,0.6915
20210930_7_8,13,20210930,479,0.2618,petE,+,7,0.6871
20210930_7_8,13,20210930,480,0.2613,petE,+,7,0.6836
20210930_7_8,13,20210930,481,0.2607,petE,+,7,0.6792
20210930_7_8,13,20210930,482,0.2603,petE,+,7,0.6764
20210930_7_8,13,20210930,483,0.2599,petE,+,7,0.673
20210930_7_8,13,20210930,484,0.2595,petE,+,7,0.67
20210930_7_8,13,20210930,485,0.2591,petE,+,7,0.6677
20210930_7_8,13,20210930,486,0.2588,petE,+,7,0.665
20210930_7_8,13,20210930,487,0.2585,petE,+,7,0.6627
20210930_7_8,13,20210930,488,0.258,petE,+,7,0.6593
20210930_7_8,13,20210930,489,0.2577,petE,+,7,0.6573
20210930_7_8,13,20210930,490,0.2574,petE,+,7,0.6547
20210930_7_8,13,20210930,491,0.257,petE,+,7,0.6521
20210930_7_8,13,20210930,492,0.2567,petE,+,7,0.6497
20210930_7_8,13,20210930,493,0.2563,petE,+,7,0.6469
20210930_7_8,13,20210930,494,0.2558,petE,+,7,0.6434
20210930_7_8,13,20210930,495,0.2554,petE,+,7,0.6404
20210930_7_8,13,20210930,496,0.2549,petE,+,7,0.6368
20210930_7_8,13,20210930,497,0.2544,petE,+,7,0.6329
20210930_7_8,13,20210930,498,0.2538,petE,+,7,0.629
20210930_7_8,13,20210930,499,0.2532,petE,+,7,0.6248
20210930_7_8,13,20210930,500,0.2525,petE,+,7,0.6197
20210930_7_8,13,20210930,501,0.2519,petE,+,7,0.6149
20210930_7_8,13,20210930,502,0.2512,petE,+,7,0.6096
20210930_7_8,13,20210930,503,0.2503,petE,+,7,0.6038
20210930_7_8,13,20210930,504,0.2495,petE,+,7,0.5978
20210930_7_8,13,20210930,505,0.2487,petE,+,7,0.5916
20210930_7_8,13,20210930,506,0.2479,petE,+,7,0.5857
20210930_7_8,13,20210930,507,0.2471,petE,+,7,0.5802
20210930_7_8,13,20210930,508,0.2463,petE,+,7,0.5746
20210930_7_8,13,20210930,509,0.2456,petE,+,7,0.569
20210930_7_8,13,20210930,510,0.2447,petE,+,7,0.5624
20210930_7_8,13,20210930,511,0.2439,petE,+,7,0.5568
20210930_7_8,13,20210930,512,0.2431,petE,+,7,0.5508
20210930_7_8,13,20210930,513,0.2423,petE,+,7,0.5452
20210930_7_8,13,20210930,514,0.2414,petE,+,7,0.539
20210930_7_8,13,20210930,515,0.2406,petE,+,7,0.5328
20210930_7_8,13,20210930,516,0.2397,petE,+,7,0.5262
20210930_7_8,13,20210930,517,0.2389,petE,+,7,0.5202
20210930_7_8,13,20210930,518,0.2381,petE,+,7,0.5148
20210930_7_8,13,20210930,519,0.2372,petE,+,7,0.5085
20210930_7_8,13,20210930,520,0.2364,petE,+,7,0.5025
20210930_7_8,13,20210930,521,0.2356,petE,+,7,0.4969
20210930_7_8,13,20210930,522,0.2349,petE,+,7,0.4914
20210930_7_8,13,20210930,523,0.234,petE,+,7,0.4848
20210930_7_8,13,20210930,524,0.2331,petE,+,7,0.4787
20210930_7_8,13,20210930,525,0.2324,petE,+,7,0.4733
20210930_7_8,13,20210930,526,0.2316,petE,+,7,0.4675
20210930_7_8,13,20210930,527,0.2308,petE,+,7,0.4615
20210930_7_8,13,20210930,528,0.2299,petE,+,7,0.455
20210930_7_8,13,20210930,529,0.2291,petE,+,7,0.4494
20210930_7_8,13,20210930,530,0.2282,petE,+,7,0.443
20210930_7_8,13,20210930,531,0.2275,petE,+,7,0.4373
20210930_7_8,13,20210930,532,0.2266,petE,+,7,0.4308
20210930_7_8,13,20210930,533,0.2257,petE,+,7,0.4245
20210930_7_8,13,20210930,534,0.2248,petE,+,7,0.418
20210930_7_8,13,20210930,535,0.224,petE,+,7,0.4119
20210930_7_8,13,20210930,536,0.2231,petE,+,7,0.4058
20210930_7_8,13,20210930,537,0.2224,petE,+,7,0.4004
20210930_7_8,13,20210930,538,0.2215,petE,+,7,0.394
20210930_7_8,13,20210930,539,0.2207,petE,+,7,0.3884
20210930_7_8,13,20210930,540,0.2199,petE,+,7,0.3826
20210930_7_8,13,20210930,541,0.2191,petE,+,7,0.377
20210930_7_8,13,20210930,542,0.2184,petE,+,7,0.3714
20210930_7_8,13,20210930,543,0.2177,petE,+,7,0.3668
20210930_7_8,13,20210930,544,0.217,petE,+,7,0.3615
20210930_7_8,13,20210930,545,0.2163,petE,+,7,0.3565
20210930_7_8,13,20210930,546,0.2158,petE,+,7,0.3525
20210930_7_8,13,20210930,547,0.2152,petE,+,7,0.3479
20210930_7_8,13,20210930,548,0.2145,petE,+,7,0.3435
20210930_7_8,13,20210930,549,0.214,petE,+,7,0.3395
20210930_7_8,13,20210930,550,0.2135,petE,+,7,0.3361
20210930_7_8,13,20210930,551,0.2131,petE,+,7,0.3327
20210930_7_8,13,20210930,552,0.2126,petE,+,7,0.3293
20210930_7_8,13,20210930,553,0.2122,petE,+,7,0.3267
20210930_7_8,13,20210930,554,0.2119,petE,+,7,0.3243
20210930_7_8,13,20210930,555,0.2116,petE,+,7,0.322
20210930_7_8,13,20210930,556,0.2113,petE,+,7,0.32
20210930_7_8,13,20210930,557,0.2111,petE,+,7,0.3183
20210930_7_8,13,20210930,558,0.2109,petE,+,7,0.3171
20210930_7_8,13,20210930,559,0.2107,petE,+,7,0.3155
20210930_7_8,13,20210930,560,0.2105,petE,+,7,0.314
20210930_7_8,13,20210930,561,0.2104,petE,+,7,0.3135
20210930_7_8,13,20210930,562,0.2104,petE,+,7,0.3132
20210930_7_8,13,20210930,563,0.2103,petE,+,7,0.3124
20210930_7_8,13,20210930,564,0.2103,petE,+,7,0.3127
20210930_7_8,13,20210930,565,0.2103,petE,+,7,0.3128
20210930_7_8,13,20210930,566,0.2103,petE,+,7,0.3128
20210930_7_8,13,20210930,567,0.2103,petE,+,7,0.313
20210930_7_8,13,20210930,568,0.2104,petE,+,7,0.3133
20210930_7_8,13,20210930,569,0.2105,petE,+,7,0.3141
20210930_7_8,13,20210930,570,0.2106,petE,+,7,0.3151
20210930_7_8,13,20210930,571,0.2108,petE,+,7,0.3161
20210930_7_8,13,20210930,572,0.2109,petE,+,7,0.317
20210930_7_8,13,20210930,573,0.2111,petE,+,7,0.3182
20210930_7_8,13,20210930,574,0.2112,petE,+,7,0.3191
20210930_7_8,13,20210930,575,0.2114,petE,+,7,0.3204
20210930_7_8,13,20210930,576,0.2116,petE,+,7,0.3221
20210930_7_8,13,20210930,577,0.2117,petE,+,7,0.3231
20210930_7_8,13,20210930,578,0.2119,petE,+,7,0.3246
20210930_7_8,13,20210930,579,0.2121,petE,+,7,0.3258
20210930_7_8,13,20210930,580,0.2123,petE,+,7,0.3273
20210930_7_8,13,20210930,581,0.2125,petE,+,7,0.3285
20210930_7_8,13,20210930,582,0.2127,petE,+,7,0.3301
20210930_7_8,13,20210930,583,0.213,petE,+,7,0.3322
20210930_7_8,13,20210930,584,0.2132,petE,+,7,0.3336
20210930_7_8,13,20210930,585,0.2134,petE,+,7,0.3349
20210930_7_8,13,20210930,586,0.2137,petE,+,7,0.337
20210930_7_8,13,20210930,587,0.2139,petE,+,7,0.3385
20210930_7_8,13,20210930,588,0.2142,petE,+,7,0.3407
20210930_7_8,13,20210930,589,0.2145,petE,+,7,0.3428
20210930_7_8,13,20210930,590,0.2148,petE,+,7,0.3452
20210930_7_8,13,20210930,591,0.2151,petE,+,7,0.3476
20210930_7_8,13,20210930,592,0.2154,petE,+,7,0.3499
20210930_7_8,13,20210930,593,0.2158,petE,+,7,0.3525
20210930_7_8,13,20210930,594,0.2162,petE,+,7,0.3554
20210930_7_8,13,20210930,595,0.2165,petE,+,7,0.358
20210930_7_8,13,20210930,596,0.217,petE,+,7,0.3611
20210930_7_8,13,20210930,597,0.2174,petE,+,7,0.3641
20210930_7_8,13,20210930,598,0.2179,petE,+,7,0.3678
20210930_7_8,13,20210930,599,0.2183,petE,+,7,0.3711
20210930_7_8,13,20210930,600,0.2188,petE,+,7,0.3746
20210930_7_8,13,20210930,601,0.2195,petE,+,7,0.3793
20210930_7_8,13,20210930,602,0.2201,petE,+,7,0.3836
20210930_7_8,13,20210930,603,0.2207,petE,+,7,0.3879
20210930_7_8,13,20210930,604,0.2215,petE,+,7,0.3937
20210930_7_8,13,20210930,605,0.2223,petE,+,7,0.3999
20210930_7_8,13,20210930,606,0.2232,petE,+,7,0.4061
20210930_7_8,13,20210930,607,0.224,petE,+,7,0.4125
20210930_7_8,13,20210930,608,0.225,petE,+,7,0.4195
20210930_7_8,13,20210930,609,0.2261,petE,+,7,0.4274
20210930_7_8,13,20210930,610,0.2272,petE,+,7,0.4356
20210930_7_8,13,20210930,611,0.2284,petE,+,7,0.4445
20210930_7_8,13,20210930,612,0.2296,petE,+,7,0.4527
20210930_7_8,13,20210930,613,0.2309,petE,+,7,0.4622
20210930_7_8,13,20210930,614,0.2322,petE,+,7,0.4716
20210930_7_8,13,20210930,615,0.2336,petE,+,7,0.4818
20210930_7_8,13,20210930,616,0.2348,petE,+,7,0.4911
20210930_7_8,13,20210930,617,0.2361,petE,+,7,0.5002
20210930_7_8,13,20210930,618,0.2374,petE,+,7,0.5098
20210930_7_8,13,20210930,619,0.2387,petE,+,7,0.5189
20210930_7_8,13,20210930,620,0.2398,petE,+,7,0.527
20210930_7_8,13,20210930,621,0.2409,petE,+,7,0.5349
20210930_7_8,13,20210930,622,0.2418,petE,+,7,0.5418
20210930_7_8,13,20210930,623,0.2427,petE,+,7,0.5482
20210930_7_8,13,20210930,624,0.2435,petE,+,7,0.5539
20210930_7_8,13,20210930,625,0.2442,petE,+,7,0.5592
20210930_7_8,13,20210930,626,0.2448,petE,+,7,0.5631
20210930_7_8,13,20210930,627,0.2452,petE,+,7,0.5661
20210930_7_8,13,20210930,628,0.2455,petE,+,7,0.5686
20210930_7_8,13,20210930,629,0.2458,petE,+,7,0.5707
20210930_7_8,13,20210930,630,0.2458,petE,+,7,0.571
20210930_7_8,13,20210930,631,0.2459,petE,+,7,0.5714
20210930_7_8,13,20210930,632,0.2458,petE,+,7,0.571
20210930_7_8,13,20210930,633,0.2455,petE,+,7,0.5688
20210930_7_8,13,20210930,634,0.2452,petE,+,7,0.5663
20210930_7_8,13,20210930,635,0.2447,petE,+,7,0.5629
20210930_7_8,13,20210930,636,0.2441,petE,+,7,0.5584
20210930_7_8,13,20210930,637,0.2433,petE,+,7,0.5526
20210930_7_8,13,20210930,638,0.2423,petE,+,7,0.5456
20210930_7_8,13,20210930,639,0.2413,petE,+,7,0.5383
20210930_7_8,13,20210930,640,0.2402,petE,+,7,0.5303
20210930_7_8,13,20210930,641,0.2391,petE,+,7,0.5219
20210930_7_8,13,20210930,642,0.2378,petE,+,7,0.5129
20210930_7_8,13,20210930,643,0.2366,petE,+,7,0.5036
20210930_7_8,13,20210930,644,0.2353,petE,+,7,0.4942
20210930_7_8,13,20210930,645,0.234,petE,+,7,0.4848
20210930_7_8,13,20210930,646,0.2327,petE,+,7,0.4758
20210930_7_8,13,20210930,647,0.2314,petE,+,7,0.4662
20210930_7_8,13,20210930,648,0.2302,petE,+,7,0.4575
20210930_7_8,13,20210930,649,0.229,petE,+,7,0.4484
20210930_7_8,13,20210930,650,0.2279,petE,+,7,0.4404
20210930_7_8,13,20210930,651,0.2268,petE,+,7,0.4323
20210930_7_8,13,20210930,652,0.2257,petE,+,7,0.4247
20210930_7_8,13,20210930,653,0.2246,petE,+,7,0.4169
20210930_7_8,13,20210930,654,0.2237,petE,+,7,0.4102
20210930_7_8,13,20210930,655,0.2228,petE,+,7,0.4038
20210930_7_8,13,20210930,656,0.2221,petE,+,7,0.3985
20210930_7_8,13,20210930,657,0.2214,petE,+,7,0.3931
20210930_7_8,13,20210930,658,0.2208,petE,+,7,0.389
20210930_7_8,13,20210930,659,0.2203,petE,+,7,0.3854
20210930_7_8,13,20210930,660,0.22,petE,+,7,0.3831
20210930_7_8,13,20210930,661,0.2199,petE,+,7,0.3823
20210930_7_8,13,20210930,662,0.2199,petE,+,7,0.3825
20210930_7_8,13,20210930,663,0.2202,petE,+,7,0.3844
20210930_7_8,13,20210930,664,0.2207,petE,+,7,0.3882
20210930_7_8,13,20210930,665,0.2214,petE,+,7,0.3931
20210930_7_8,13,20210930,666,0.2223,petE,+,7,0.3997
20210930_7_8,13,20210930,667,0.2233,petE,+,7,0.4074
20210930_7_8,13,20210930,668,0.2246,petE,+,7,0.4168
20210930_7_8,13,20210930,669,0.2259,petE,+,7,0.4263
20210930_7_8,13,20210930,670,0.2272,petE,+,7,0.4357
20210930_7_8,13,20210930,671,0.2286,petE,+,7,0.4454
20210930_7_8,13,20210930,672,0.2299,petE,+,7,0.455
20210930_7_8,13,20210930,673,0.2311,petE,+,7,0.4642
20210930_7_8,13,20210930,674,0.2323,petE,+,7,0.4729
20210930_7_8,13,20210930,675,0.2336,petE,+,7,0.4822
20210930_7_8,13,20210930,676,0.2349,petE,+,7,0.4912
20210930_7_8,13,20210930,677,0.2362,petE,+,7,0.5012
20210930_7_8,13,20210930,678,0.2376,petE,+,7,0.5113
20210930_7_8,13,20210930,679,0.239,petE,+,7,0.5212
20210930_7_8,13,20210930,680,0.2402,petE,+,7,0.5303
20210930_7_8,13,20210930,681,0.2412,petE,+,7,0.5372
20210930_7_8,13,20210930,682,0.2418,petE,+,7,0.5417
20210930_7_8,13,20210930,683,0.2419,petE,+,7,0.5425
20210930_7_8,13,20210930,684,0.2415,petE,+,7,0.5392
20210930_7_8,13,20210930,685,0.2405,petE,+,7,0.5322
20210930_7_8,13,20210930,686,0.239,petE,+,7,0.5209
20210930_7_8,13,20210930,687,0.237,petE,+,7,0.5069
20210930_7_8,13,20210930,688,0.2347,petE,+,7,0.4899
20210930_7_8,13,20210930,689,0.2321,petE,+,7,0.4709
20210930_7_8,13,20210930,690,0.2293,petE,+,7,0.4505
20210930_7_8,13,20210930,691,0.2265,petE,+,7,0.4303
20210930_7_8,13,20210930,692,0.2236,petE,+,7,0.409
20210930_7_8,13,20210930,693,0.2207,petE,+,7,0.3884
20210930_7_8,13,20210930,694,0.218,petE,+,7,0.3684
20210930_7_8,13,20210930,695,0.2153,petE,+,7,0.3493
20210930_7_8,13,20210930,696,0.2129,petE,+,7,0.3318
20210930_7_8,13,20210930,697,0.2106,petE,+,7,0.3146
20210930_7_8,13,20210930,698,0.2084,petE,+,7,0.2987
20210930_7_8,13,20210930,699,0.2064,petE,+,7,0.2844
20210930_7_8,13,20210930,700,0.205,petE,+,7,0.2742
20210930_7_8,13,20210930,701,0.2027,petE,+,7,0.2574
20210930_7_8,13,20210930,702,0.2011,petE,+,7,0.2456
20210930_7_8,13,20210930,703,0.1996,petE,+,7,0.235
20210930_7_8,13,20210930,704,0.1982,petE,+,7,0.2245
20210930_7_8,13,20210930,705,0.1968,petE,+,7,0.2148
20210930_7_8,13,20210930,706,0.1956,petE,+,7,0.2056
20210930_7_8,13,20210930,707,0.1943,petE,+,7,0.1965
20210930_7_8,13,20210930,708,0.1932,petE,+,7,0.1885
20210930_7_8,13,20210930,709,0.1921,petE,+,7,0.1802
20210930_7_8,13,20210930,710,0.1911,petE,+,7,0.173
20210930_7_8,13,20210930,711,0.19,petE,+,7,0.1652
20210930_7_8,13,20210930,712,0.1891,petE,+,7,0.1585
20210930_7_8,13,20210930,713,0.1882,petE,+,7,0.1519
20210930_7_8,13,20210930,714,0.1873,petE,+,7,0.1456
20210930_7_8,13,20210930,715,0.1864,petE,+,7,0.139
20210930_7_8,13,20210930,716,0.1857,petE,+,7,0.1336
20210930_7_8,13,20210930,717,0.1848,petE,+,7,0.1274
20210930_7_8,13,20210930,718,0.184,petE,+,7,0.1213
20210930_7_8,13,20210930,719,0.1833,petE,+,7,0.1163
20210930_7_8,13,20210930,720,0.1825,petE,+,7,0.1109
20210930_7_8,13,20210930,721,0.1819,petE,+,7,0.1059
20210930_7_8,13,20210930,722,0.1812,petE,+,7,0.1009
20210930_7_8,13,20210930,723,0.1805,petE,+,7,0.096
20210930_7_8,13,20210930,724,0.1799,petE,+,7,0.0914
20210930_7_8,13,20210930,725,0.1793,petE,+,7,0.087
20210930_7_8,13,20210930,726,0.1786,petE,+,7,0.0824
20210930_7_8,13,20210930,727,0.1781,petE,+,7,0.0785
20210930_7_8,13,20210930,728,0.1775,petE,+,7,0.0739
20210930_7_8,13,20210930,729,0.1769,petE,+,7,0.0697
20210930_7_8,13,20210930,730,0.1764,petE,+,7,0.0661
20210930_7_8,13,20210930,731,0.1759,petE,+,7,0.0623
20210930_7_8,13,20210930,732,0.1753,petE,+,7,0.0583
20210930_7_8,13,20210930,733,0.1748,petE,+,7,0.0547
20210930_7_8,13,20210930,734,0.1743,petE,+,7,0.0511
20210930_7_8,13,20210930,735,0.1738,petE,+,7,0.0472
20210930_7_8,13,20210930,736,0.1733,petE,+,7,0.0434
20210930_7_8,13,20210930,737,0.1729,petE,+,7,0.0404
20210930_7_8,13,20210930,738,0.1724,petE,+,7,0.0372
20210930_7_8,13,20210930,739,0.1719,petE,+,7,0.0335
20210930_7_8,13,20210930,740,0.1715,petE,+,7,0.0305
20210930_7_8,13,20210930,741,0.171,petE,+,7,0.027
20210930_7_8,13,20210930,742,0.1706,petE,+,7,0.0241
20210930_7_8,13,20210930,743,0.1702,petE,+,7,0.021
20210930_7_8,13,20210930,744,0.1697,petE,+,7,0.0178
20210930_7_8,13,20210930,745,0.1693,petE,+,7,0.0144
20210930_7_8,13,20210930,746,0.1689,petE,+,7,0.0118
20210930_7_8,13,20210930,747,0.1685,petE,+,7,0.0087
20210930_7_8,13,20210930,748,0.168,petE,+,7,0.0052
20210930_7_8,13,20210930,749,0.1677,petE,+,7,0.0027
20210930_7_8,13,20210930,750,0.1673,petE,+,7,0
20210930_24_1,14,20210930,400,0.682,EVC,-,24,0.8876
20210930_24_1,14,20210930,401,0.681,EVC,-,24,0.8847
20210930_24_1,14,20210930,402,0.6802,EVC,-,24,0.8826
20210930_24_1,14,20210930,403,0.6796,EVC,-,24,0.8807
20210930_24_1,14,20210930,404,0.6793,EVC,-,24,0.8797
20210930_24_1,14,20210930,405,0.6789,EVC,-,24,0.8786
20210930_24_1,14,20210930,406,0.6791,EVC,-,24,0.8792
20210930_24_1,14,20210930,407,0.6795,EVC,-,24,0.8803
20210930_24_1,14,20210930,408,0.6799,EVC,-,24,0.8816
20210930_24_1,14,20210930,409,0.6803,EVC,-,24,0.8827
20210930_24_1,14,20210930,410,0.6817,EVC,-,24,0.887
20210930_24_1,14,20210930,411,0.6826,EVC,-,24,0.8895
20210930_24_1,14,20210930,412,0.6839,EVC,-,24,0.8932
20210930_24_1,14,20210930,413,0.6843,EVC,-,24,0.8943
20210930_24_1,14,20210930,414,0.6859,EVC,-,24,0.8993
20210930_24_1,14,20210930,415,0.687,EVC,-,24,0.9025
20210930_24_1,14,20210930,416,0.6878,EVC,-,24,0.9049
20210930_24_1,14,20210930,417,0.6892,EVC,-,24,0.9089
20210930_24_1,14,20210930,418,0.69,EVC,-,24,0.9112
20210930_24_1,14,20210930,419,0.6909,EVC,-,24,0.914
20210930_24_1,14,20210930,420,0.6915,EVC,-,24,0.9156
20210930_24_1,14,20210930,421,0.6915,EVC,-,24,0.9158
20210930_24_1,14,20210930,422,0.6926,EVC,-,24,0.919
20210930_24_1,14,20210930,423,0.6928,EVC,-,24,0.9196
20210930_24_1,14,20210930,424,0.693,EVC,-,24,0.92
20210930_24_1,14,20210930,425,0.6932,EVC,-,24,0.9206
20210930_24_1,14,20210930,426,0.6932,EVC,-,24,0.9207
20210930_24_1,14,20210930,427,0.694,EVC,-,24,0.923
20210930_24_1,14,20210930,428,0.694,EVC,-,24,0.923
20210930_24_1,14,20210930,429,0.695,EVC,-,24,0.9258
20210930_24_1,14,20210930,430,0.696,EVC,-,24,0.9289
20210930_24_1,14,20210930,431,0.6971,EVC,-,24,0.932
20210930_24_1,14,20210930,432,0.6983,EVC,-,24,0.9355
20210930_24_1,14,20210930,433,0.7006,EVC,-,24,0.9425
20210930_24_1,14,20210930,434,0.7024,EVC,-,24,0.9476
20210930_24_1,14,20210930,435,0.7048,EVC,-,24,0.9548
20210930_24_1,14,20210930,436,0.7073,EVC,-,24,0.962
20210930_24_1,14,20210930,437,0.7095,EVC,-,24,0.9685
20210930_24_1,14,20210930,438,0.7121,EVC,-,24,0.9763
20210930_24_1,14,20210930,439,0.7144,EVC,-,24,0.9829
20210930_24_1,14,20210930,440,0.7163,EVC,-,24,0.9883
20210930_24_1,14,20210930,441,0.7185,EVC,-,24,0.995
20210930_24_1,14,20210930,442,0.7191,EVC,-,24,0.9968
20210930_24_1,14,20210930,443,0.7202,EVC,-,24,1
20210930_24_1,14,20210930,444,0.7202,EVC,-,24,0.9999
20210930_24_1,14,20210930,445,0.7193,EVC,-,24,0.9974
20210930_24_1,14,20210930,446,0.7183,EVC,-,24,0.9944
20210930_24_1,14,20210930,447,0.7157,EVC,-,24,0.9867
20210930_24_1,14,20210930,448,0.7131,EVC,-,24,0.979
20210930_24_1,14,20210930,449,0.7099,EVC,-,24,0.9696
20210930_24_1,14,20210930,450,0.7062,EVC,-,24,0.9588
20210930_24_1,14,20210930,451,0.7022,EVC,-,24,0.9471
20210930_24_1,14,20210930,452,0.6983,EVC,-,24,0.9356
20210930_24_1,14,20210930,453,0.6937,EVC,-,24,0.9222
20210930_24_1,14,20210930,454,0.69,EVC,-,24,0.9113
20210930_24_1,14,20210930,455,0.6862,EVC,-,24,0.9002
20210930_24_1,14,20210930,456,0.6827,EVC,-,24,0.8899
20210930_24_1,14,20210930,457,0.6795,EVC,-,24,0.8805
20210930_24_1,14,20210930,458,0.6759,EVC,-,24,0.8699
20210930_24_1,14,20210930,459,0.6734,EVC,-,24,0.86240000000000006
20210930_24_1,14,20210930,460,0.6709,EVC,-,24,0.8551
20210930_24_1,14,20210930,461,0.6684,EVC,-,24,0.8479
20210930_24_1,14,20210930,462,0.6659,EVC,-,24,0.8403
20210930_24_1,14,20210930,463,0.6642,EVC,-,24,0.8354
20210930_24_1,14,20210930,464,0.6624,EVC,-,24,0.8301
20210930_24_1,14,20210930,465,0.6604,EVC,-,24,0.8242
